0.885769,-0.756559,-2.77659,1.59773,-1.91613,-1.07827,4.3295,-0.997487,3.81493,5.2509,-1.05326,-0.476195,-1.32156,-0.198324,4.46187,5.53528,
1.86227,0.272605,1.13023,6.76918,-1.34604,-0.591897,1.31268,5.48182,-1.10298,2.863,1.97752,-2.86441,1.92921,4.40135,-0.920291,-2.26104,
-0.790873,-2.61878,-3.31549,-2.95779,-1.36815,0.113825,-1.96554,-1.16056,-1.33207,-2.1673,-2.8905,3.97261,-2.11975,-1.42482,-2.1804,0.213993,
-1.65457,4.34989,5.61079,-1.29705,3.67488,-3.7546,-0.923641,-1.35535,3.03622,-2.95622,-3.20957,1.44131,1.62655,0.273024,-0.577957,-1.04133,
-0.247643,-1.40081,-0.660799,-4.24376,1.0182,5.33771,-2.72833,-2.09463,-4.3108,-3.01296,5.16761,-2.02137,-0.082004,-3.13149,-0.702207,-2.37943,
